bookid,authid
121705,15032
121706,915
121707,21627
121708,42199
121709,71465
121710,14384
121711,85818
121712,91774
121713,44605
121714,65627
121715,23180
121716,37291
121717,100718
121718,75150
121719,51079
121720,37955
121721,74542
121722,15498
121723,77387
121724,91796
121725,9552
121726,68500
121727,89157
121728,17324
121729,67822
121730,26247
121731,19909
121732,41297
121733,52031
121734,50004
121735,29105
121736,81718
121737,58220
121738,39575
121739,23005
121740,97317
121741,37497
121742,15734
121743,49950
121744,93844
121745,80479
121746,79405
121747,77655
121748,85126
121749,12115
121750,58393
121751,12638
121752,36723
121753,76611
121754,32236
121755,28672
121756,15508
121757,42199
121758,84682
121759,87963
121760,28466
121761,27034
121762,82505
121763,14740
121764,72521
121765,15202
121766,88479
121767,97251
121768,57537
121769,46396
121770,31438
121771,72521
121772,44041
121773,56346
121774,99280
121775,54497
121776,64196
121777,61245
121778,4370
121779,29340
121780,51242
121781,44576
121782,91570
121783,7661
121784,63392
121785,54673
121786,89166
121787,42091
121788,51079
121789,86182
121790,51079
121791,17762
121792,11501
121793,9711
121794,53885
121795,21398
121796,49229
121797,71186
121798,60956
121799,96896
121800,37291
121801,3328
121802,51823
121803,863
121804,46446
121805,7946
121806,30776
121807,32809
121808,39857
121809,82359
121810,91891
121811,95085
121812,16370
121813,43946
121814,82964
121815,44067
121816,2497
121817,18696
121818,92633
121819,72999
121820,58470
121821,15755
121822,19692
121823,51079
121824,28629
121825,99660
121826,17652
121827,67050
121828,43950
121829,79391
121830,89828
121831,16711
121832,16711
121833,72119
121834,83905
121835,10782
121836,80817
121837,87655
121838,44833
121839,14415
121840,32145
121841,96781
121842,81430
121843,9738
121844,28629
121845,67548
121846,75255
121847,13112
121848,27184
121849,98451
121850,26222
121851,20763
121852,45985
121853,29329
121854,79292
121855,3482
121856,40174
121857,74204
121858,96325
121859,26138
121860,101215
121861,81198
121862,24141
121863,77886
121864,10183
121865,78536
121866,43174
121867,76107
121868,73980
121869,90504
121870,66361
121871,26138
121872,71924
121873,27467
121874,21053
121875,14421
121876,18404
121877,74204
121878,9265
121879,88872
121880,92304
121881,50708
121882,68995
121883,93506
121884,51363
121885,37406
121886,69121
121887,8677
121888,11836
121889,72553
121890,88557
121891,15507
121892,91344
121893,50427
121894,88460
121895,62751
121896,51849
121897,20777
121898,94024
121899,27249
121900,8722
121901,51925
121902,24141
121903,76926
121904,42091
121905,99980
121906,81215
121907,25207
121908,68757
121909,86460
121910,75096
121911,18558
121912,59357
121913,35128
121914,7819
121915,51079
121916,5260
121917,26266
121918,51866
121919,46697
121920,17309
121921,89908
121922,18890
121923,64977
121924,21962
121925,67189
121926,96632
121927,43368
121928,47430
121929,41763
121930,5752
121931,96632
121932,59160
121933,36360
121934,28763
121935,35634
121936,48012
121937,94318
121938,84271
121939,53341
121940,10181
121941,14591
121942,62586
121943,7320
121944,85455
121945,29581
121946,22532
121947,53469
121948,92418
121949,92444
121950,79932
121951,13305
121952,56926
121953,80394
121954,80545
121955,49575
121956,3725
121957,86239
121958,54311
121959,14633
121960,99105
121961,45877
121962,65234
121963,31045
121964,87304
121965,93728
121966,76300
121967,53855
121968,29043
121969,84678
121970,27433
121971,74345
121972,95438
121973,99980
121974,51823
121975,46197
121976,98384
121977,4472
121978,35314
121979,14270
121980,84941
121981,65931
121982,64294
121983,47332
121984,93602
121985,74204
121986,28373
121987,57765
121988,89240
121989,74204
121990,82459
121991,53409
121992,100632
121993,53409
121994,42235
121995,12754
121996,3044
121997,36300
121998,20748
121999,12754
122000,75621
122001,46739
122002,75657
122003,91307
122004,58348
122005,85061
122006,13725
122007,47912
122008,52131
122009,95319
122010,97317
122011,18952
122012,99913
122013,80073
122014,86059
122015,92620
122016,88348
122017,53774
122018,86801
122019,75635
122020,51572
122021,29238
122022,77969
122023,15012
122024,63738
122025,51079
122026,94559
122027,63666
122028,69402
122029,99980
122030,9648
122031,7320
122032,51895
122033,98090
122034,63462
122035,12974
122036,42667
122037,57763
122038,69402
122039,71596
122040,63571
122041,41792
122042,70286
122043,7320
122044,47912
122045,43769
122046,72911
122047,87577
122048,51079
122049,27311
122050,99980
122051,37139
122052,88658
122053,99057
122054,29633
122055,1474
122056,51079
122057,51079
122058,15685
122059,65162
122060,82251
122061,36723
122062,53770
122063,31080
122064,70164
122065,13934
122066,47869
122067,4730
122068,69312
122069,96042
122070,31369
122071,10505
122072,99980
122073,69422
122074,9466
122075,3042
122076,66231
122077,97668
122078,91035
122079,47045
122080,93602
122081,15043
122082,6310
122083,88417
122084,48603
122085,75410
122086,46901
122087,88567
122088,59357
122089,25605
122090,27836
122091,78536
122092,10860
122093,29329
122094,90762
122095,40740
122096,13252
122097,92035
122098,45197
122099,16653
122100,71924
122101,95967
122102,17061
122103,14116
122104,81103
122105,31646
122106,23377
122107,7165
122108,57927
122109,24141
122110,6398
122111,16276
122112,8353
122113,63599
122114,64598
122115,93602
122116,55195
122117,80860
122118,94559
122119,75519
122120,45624
122121,64893
122122,35128
122123,14918
122124,101781
122125,96632
122126,72884
122127,95331
122128,85779
122129,85672
122130,21519
122131,15507
122132,86517
122133,43635
122134,43638
122135,41763
122136,70991
122137,25892
122138,72667
122139,6311
122140,42498
122141,28503
122142,35881
122143,72274
122144,29869
122145,11290
122146,64918
122147,12872
122148,22280
122149,35484
122150,82281
122151,30219
122152,66850
122153,96970
122154,24513
122155,58090
122156,61405
122157,95881
122158,43308
122159,63021
122160,29043
122161,66395
122162,54557
122163,48942
122164,19805
122165,43086
122166,58578
122167,90497
122168,7693
122169,47912
122170,25893
122171,21974
122172,95335
122173,24787
122174,85604
122175,47912
122176,55773
122177,17458
122178,82251
122179,72133
122180,21539
122181,20976
122182,24141
122183,44066
122184,85706
122185,45172
122186,87577
122187,69121
122188,43072
122189,43715
122190,99977
122191,35414
122192,10181
122193,28443
122194,69121
122195,90651
122196,74947
122197,73980
122198,68774
122199,77230
122200,48468
122201,93602
122202,100933
122203,95881
122204,19873
122205,72884
122206,46332
122207,35609
122208,74704
122209,36723
122210,9612
122211,18967
122212,4695
122213,95308
122214,91665
122215,76573
122216,92916
122217,24172
122218,18852
122219,16264
122220,54569
122221,31249
122222,13767
122223,22267
122224,62062
122225,97317
122226,59412
122227,65124
122228,60705
122229,24129
122230,61869
122231,36300
122232,65169
122233,94792
122234,80581
122235,50083
122236,9698
122237,6782
122238,33602
122239,73626
122240,59917
122241,95361
122242,65696
122243,9959
122244,44644
122245,27351
122246,32145
122247,66498
122248,58563
122249,69170
122250,35364
122251,77471
122252,93602
122253,73991
122254,74701
122255,31007
122256,29952
122257,38132
122258,65919
122259,20178
122260,78079
122261,75255
122262,35170
122263,26675
122264,80295
122265,24334
122266,41920
122267,68578
122268,26247
122269,35798
122270,29238
122271,99022
122272,18558
122273,19596
122274,4676
122275,62575
122276,71583
122277,83996
122278,33228
122279,60698
122280,81172
122281,73579
122282,46581
122283,57364
122284,101853
122285,50022
122286,80173
122287,24833
122288,35479
122289,31542
122290,28211
122291,74198
122292,5757
122293,25242
122294,8086
122295,38621
122296,85814
122297,43929
122298,55387
122299,83436
122300,65240
122301,50591
122302,52633
122303,29965
122304,93602
122305,87577
122306,82251
122307,95793
122308,68323
122309,59018
122310,11102
122311,11211
122312,92471
122313,42098
122314,38832
122315,67752
122316,26352
122317,68839
122318,27674
122319,41910
122320,66576
122321,7473
122322,26213
122323,51356
122324,15854
122325,26143
122326,29187
122327,86287
122328,94527
122329,17061
122330,28405
122331,62487
122332,85672
122333,13725
122334,5224
122335,31749
122336,56160
122337,65240
122338,47580
122339,93630
122340,795
122341,93602
122342,93602
122343,53886
122344,26247
122345,82450
122346,18979
122347,25700
122348,9137
122349,22781
122350,33864
122351,47600
122352,20283
122353,48663
122354,24682
122355,79039
122356,90497
122357,91152
122358,90497
122359,1474
122360,71476
122361,90618
122362,58381
122363,13821
122364,51710
122365,48704
122366,67094
122367,2846
122368,22918
122369,100987
122370,12870
122371,73980
122372,101959
122373,28503
122374,94305
122375,19546
122376,7624
122377,9654
122378,55533
122379,55153
122380,91195
122381,62154
122382,55191
122383,38370
122384,92471
122385,89240
122386,45624
122387,24356
122388,16541
122389,9442
122390,25812
122391,43480
122392,81562
122393,63020
122394,97911
122395,77497
122396,92001
122397,82251
122398,98245
122399,18322
122400,83149
122401,76402
122402,41689
122403,61560
122404,81507
122405,12937
122406,49199
122407,20230
122408,95696
122409,31901
122410,68283
122411,43516
122412,37239
122413,43782
122414,15042
122415,93303
122416,26990
122417,46415
122418,62153
122419,17728
122420,56569
122421,36911
122422,2552
122423,3979
122424,91419
122425,95377
122426,23524
122427,36297
122428,24093
122429,47379
122430,74704
122431,32315
122432,5033
122433,22062
122434,41524
122435,5640
122436,64773
122437,82044
122438,19151
122439,35165
122440,13223
122441,31519
122442,78402
122443,22344
122444,61530
122445,86742
122446,64462
122447,75150
122448,23719
122449,7602
122450,62728
122451,75177
122452,35804
122453,21947
122454,4566
122455,50577
122456,84248
122457,34971
122458,78883
122459,100686
122460,11976
122461,52243
122462,17330
122463,65327
122464,52004
122465,48100
122466,67616
122467,44083
122468,74904
122469,92870
122470,13163
122471,94664
122472,98079
122473,52750
122474,66619
122475,57115
122476,100484
122477,46182
122478,57161
122479,52718
122480,78589
122481,21043
122482,3739
122483,73582
122484,77428
122485,65781
122486,87567
122487,72783
122488,59572
122489,39990
122490,60438
122491,55987
122492,57539
122493,74590
122494,61760
122495,48017
122496,52190
122497,17969
122498,51840
122499,59767
122500,90508
122501,44265
122502,62802
122503,46226
122504,35972
122505,29364
122506,94518
122507,59647
122508,13009
122509,30263
122510,85122
122511,58033
122512,58297
122513,18614
122514,47032
122515,64557
122516,58447
122517,59049
122518,37068
122519,52141
122520,55564
122521,35541
122522,80109
122523,88129
122524,21461
122525,44644
122526,94326
122527,18810
122528,23053
122529,69770
122530,39327
122531,42525
122532,5523
122533,45293
122534,32278
122535,64179
122536,86111
122537,11222
122538,61781
122539,776
122540,27506
122541,13970
122542,1645
122543,58820
122544,3477
122545,42407
122546,68670
122547,22717
122548,74211
122549,43071
122550,84466
122551,33886
122552,12879
122553,86813
122554,23993
122555,97821
122556,56926
122557,99366
122558,83875
122559,10047
122560,64512
122561,90836
122562,64632
122563,61717
122564,83565
122565,100729
122566,54120
122567,64716
122568,74220
122569,74936
122570,40334
122571,48539
122572,96894
122573,1847
122574,89341
122575,47931
122576,60253
122577,72816
122578,59176
122579,72173
122580,83875
122581,37924
122582,98472
122583,54504
122584,61678
122585,7777
122586,44233
122587,52794
122588,64446
122589,65047
122590,22280
122591,35085
122592,3442
122593,13196
122594,5428
122595,5337
122596,20094
122597,61549
122598,10122
122599,38481
122600,81730
122601,30660
122602,77186
122603,17994
122604,60217
122605,18630
122606,1587
122607,89582
122608,56352
122609,24419
122610,36177
122611,93977
122612,100457
122613,87960
122614,8257
122615,100924
122616,100083
122617,83439
122618,48924
122619,91918
122620,65899
122621,82839
122622,71178
122623,43906
122624,15828
122625,48613
122626,29031
122627,11121
122628,28301
122629,7911
122630,36714
122631,40740
122632,34555
122633,62080
122634,41781
122635,33803
122636,60411
122637,41273
122638,43662
122639,80076
122640,99398
122641,73913
122642,4592
122643,55465
122644,35048
122645,86980
122646,18909
122647,95907
122648,32318
122649,51185
122650,90889
122651,21559
122652,23471
122653,91367
122654,12784
122655,76758
122656,7267
122657,8039
122658,47289
122659,50933
122660,7358
122661,81562
122662,44490
122663,64193
122664,58647
122665,45037
122666,25727
122667,78806
122668,23466
122669,78806
122670,22502
122671,24154
122672,78715
122673,77286
122674,66435
122675,5215
122676,73037
122677,99686
122678,78234
122679,73419
122680,66435
122681,81936
122682,67105
122683,94587
122684,68624
122685,95645
122686,94005
122687,42578
122688,96278
122689,9631
122690,32904
122691,39265
122692,65228
122693,12798
122694,89927
122695,7892
122696,28354
122697,72393
122698,86195
122699,30839
122700,97451
122701,39335
122702,39318
122703,65864
122704,28210
122705,29713
122706,54353
122707,3793
122708,87146
122709,55994
122710,9449
122711,69971
122712,88569
122713,75292
122714,39231
122715,82445
122716,93010
122717,93010
122718,82871
122719,6310
122720,27836
122721,93010
122722,68881
122723,75953
122724,75953
122725,75953
122726,77139
122727,76932
122728,8633
122729,28251
122730,102014
122731,34121
122732,57472
122733,4249
122734,4249
122735,17107
122736,19072
122737,36390
122738,23104
122739,80479
122740,80601
122741,82527
122742,25065
122743,26555
122744,62224
122745,42916
122746,85262
122747,18537
122748,85806
122749,98309
122750,40885
122751,6311
122752,47010
122753,44006
122754,87358
122755,84235
122756,40012
122757,30943
122758,29456
122759,54880
122760,35046
122761,100966
122762,83589
122763,51004
122764,9391
122765,45478
122766,59356
122767,95690
122768,96316
122769,87260
122770,14708
122771,83524
122772,70002
122773,83589
122774,13725
122775,71300
122776,66699
122777,94795
122778,85934
122779,71497
122780,77082
122781,43950
122782,91193
122783,55257
122784,41362
122785,63309
122786,44996
122787,71084
122788,94883
122789,72709
122790,68291
122791,1581
122792,96323
122793,28552
122794,6359
122795,68824
122796,5071
122797,54778
122798,82839
122799,71370
122800,49904
122801,19468
122802,70724
122803,40974
122804,7474
122805,24015
122806,64970
122807,100607
122808,39993
122809,56864
122810,8244
122811,25434
122812,35812
122813,87311
122814,9376
122815,79658
122816,40515
122817,80119
122818,10791
122819,34658
122820,15332
122821,45540
122822,28011
122823,47324
122824,980
122825,18035
122826,51358
122827,10892
122828,99419
122829,49426
122830,73596
122831,36655
122832,35229
122833,77112
122834,14852
122835,39390
122836,56702
122837,77112
122838,59428
122839,21263
122840,77112
122841,77165
122842,77165
122843,77165
122844,72427
122845,17903
122846,35131
122847,14072
122848,7230
122849,12054
122850,87677
122851,35667
122852,7727
122853,16744
122854,10052
